date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:13:16	1618/1618	---MCZ	200	added ('OK')	application/javascript	etag:W/%22652-61ca4f55c4e39%22	https://www.ansonika.com/foogra/html_rtl/js/datepicker_func_1.js	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/js/datepicker_func_1.js	(from https://www.ansonika.com/foogra/html_rtl/user-logged-2.html)
00:13:16	807/807	---MCZ	200	added ('OK')	text/css	etag:W/%22327-61ca4f515a445%22	https://www.ansonika.com/foogra/html_rtl/css/contacts.css	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/css/contacts.css	(from https://www.ansonika.com/foogra/html_rtl/contacts.html)
00:13:17	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:%2247e-61ca4fa69f7fc%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/img/favicon.ico	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/img/favicon.ico	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:17	1248/1248	---M--	200	added ('OK')	image/png	etag:%224e0-61ca4fa81e11d%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/img/apple-touch-icon-57x57-precomposed.png	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/img/apple-touch-icon-57x57-precomposed.png	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:17	1519/1519	---M--	200	added ('OK')	image/png	etag:%225ef-61ca4fa7cff1c%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/img/apple-touch-icon-72x72-precomposed.png	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/img/apple-touch-icon-72x72-precomposed.png	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:17	2502/2502	---M--	200	added ('OK')	image/png	etag:%229c6-61ca4fa6f187e%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/img/apple-touch-icon-114x114-precomposed.png	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/img/apple-touch-icon-114x114-precomposed.png	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:17	3159/3159	---M--	200	added ('OK')	image/png	etag:%22c57-61ca4fa702606%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/img/apple-touch-icon-144x144-precomposed.png	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/img/apple-touch-icon-144x144-precomposed.png	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:18	140421/140421	---MCZ	200	added ('OK')	text/css	etag:W/%2222485-61ca4fa1eaa87%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/css/bootstrap.min.css	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/css/bootstrap.min.css	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:18	5779/5779	---MCZ	200	added ('OK')	text/css	etag:W/%221693-61ca4fa237130%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/css/style.css	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/css/style.css	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:18	111601/111601	---MCZ	200	added ('OK')	text/css	etag:W/%221b3f1-61ca4fc2c133d%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/fontello/css/fontello.css	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/fontello/css/fontello.css	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:18	1857/1857	---MCZ	200	added ('OK')	text/css	etag:W/%22741-61ca4fc1c3c86%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/fontello/css/animation.css	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/fontello/css/animation.css	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:19	8432/8432	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2220f0-61ca4fa7efed4%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/img/logo.svg	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/img/logo.svg	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:19	104424/104424	---M--	200	added ('OK')	image/jpeg	etag:%22197e8-61ca4fa794212%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/img/slide_2.jpg	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/img/slide_2.jpg	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:19	85577/85577	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214e49-61ca4fa3a9ae9%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/js/jquery-2.2.4.min.js	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/js/jquery-2.2.4.min.js	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:19	997/997	---MCZ	200	added ('OK')	application/javascript	etag:W/%223e5-61ca4fa2e13dd%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/js/jquery.easing.1.3.min.js	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/js/jquery.easing.1.3.min.js	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:19	115014/115014	---M--	200	added ('OK')	image/jpeg	etag:%221c146-61ca4fa786f22%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/img/slide_1.jpg	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/img/slide_1.jpg	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:20	7509/7509	---MCZ	200	added ('OK')	application/javascript	etag:W/%221d55-61ca4fa3fa7e3%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/js/jquery.animate-enhanced.min.js	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/js/jquery.animate-enhanced.min.js	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:20	7882/7882	---MCZ	200	added ('OK')	application/javascript	etag:W/%221eca-61ca4fa448dcd%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/js/jquery.superslides.min.js	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/js/jquery.superslides.min.js	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:20	2993/2993	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bb1-61ca4fa2d15f4%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/js/retina.min.js	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/js/retina.min.js	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:20	822/822	---MCZ	200	added ('OK')	application/javascript	etag:W/%22336-61ca4fa32cece%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/js/functions.js	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/js/functions.js	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:21	837/837	---MCZ	200	added ('OK')	application/javascript	etag:W/%22345-61ca4fa8dd3ba%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/assets/validate.js	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/assets/validate.js	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/index.html)
00:13:21	37412/37412	---M--	200	added ('OK')	image/jpeg	etag:%229224-61ca4efef9461%22	https://www.ansonika.com/foogra/img/blog-single.jpg	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/img/blog-single.jpg	(from https://www.ansonika.com/foogra/blog-post.html)
00:13:21	1332/1332	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22534-61ca4f1080d97%22	https://www.ansonika.com/foogra/img/camera.svg	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/img/camera.svg	(from https://www.ansonika.com/foogra/css/review.css)
00:13:22	532632/532632	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2282098-61ca51bb74631%22	https://www.ansonika.com/foogra/coming_soon/fontello/font/fontello.eot?32974303	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/coming_soon/fontello/font/fontello4508.eot	(from https://www.ansonika.com/foogra/coming_soon/fontello/css/fontello.css)
00:13:23	320576/320576	---M--	200	added ('OK')	font/woff	etag:%224e440-61ca51badad25%22	https://www.ansonika.com/foogra/coming_soon/fontello/font/fontello.woff?32974303	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/coming_soon/fontello/font/fontello4508.woff	(from https://www.ansonika.com/foogra/coming_soon/fontello/css/fontello.css)
00:13:23	824048/824048	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c92f0-61ca51bb9f99b%22	https://www.ansonika.com/foogra/coming_soon/fontello/font/fontello.svg?32974303	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/coming_soon/fontello/font/fontello4508.svg	(from https://www.ansonika.com/foogra/coming_soon/fontello/css/fontello.css)
00:13:23	532464/532464	---M--	200	added ('OK')	font/ttf	etag:%2281ff0-61ca51bae2a26%22	https://www.ansonika.com/foogra/coming_soon/fontello/font/fontello.ttf?32974303	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/coming_soon/fontello/font/fontello4508.ttf	(from https://www.ansonika.com/foogra/coming_soon/fontello/css/fontello.css)
00:13:23	9082/9082	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22237a-61ca51d555acc%22	https://www.ansonika.com/foogra/admin_section/js/editor/font/summernote.eot?dbafe969167589eda84514394d126413	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/admin_section/js/editor/font/summernote9d3d.eot	(from https://www.ansonika.com/foogra/admin_section/js/editor/summernote-bs4.css)
00:13:24	9082/9082	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22237a-61ca51d555acc%22	https://www.ansonika.com/foogra/admin_section/js/editor/font/summernote.eot?	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/admin_section/js/editor/font/summernoted41d.eot	(from https://www.ansonika.com/foogra/admin_section/js/editor/summernote-bs4.css)
00:13:24	15692/15692	---M--	200	added ('OK')	font/woff	etag:%223d4c-61ca51d554744%22	https://www.ansonika.com/foogra/admin_section/js/editor/font/summernote.woff?dbafe969167589eda84514394d126413	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/admin_section/js/editor/font/summernote9d3d.woff	(from https://www.ansonika.com/foogra/admin_section/js/editor/summernote-bs4.css)
00:13:24	8896/8896	---M--	200	added ('OK')	font/ttf	etag:%2222c0-61ca51d50615a%22	https://www.ansonika.com/foogra/admin_section/js/editor/font/summernote.ttf?dbafe969167589eda84514394d126413	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/admin_section/js/editor/font/summernote9d3d.ttf	(from https://www.ansonika.com/foogra/admin_section/js/editor/summernote-bs4.css)
00:13:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2023:14:04%20GMT	https://www.ansonika.com/foogra/admin_section/login.html	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/admin_section/login.html	(from https://www.ansonika.com/foogra/admin_section/edit-order.html)
00:13:25	130396/130396	---M--	200	added ('OK')	font/woff2	etag:%221fd5c-61ca4fa9df890%22	https://www.ansonika.com/foogra/html_rtl/css/bs-icon-font/fonts/bootstrap-icons.woff2?dd67030699838ea613ee6dbda90effa6	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/css/bs-icon-font/fonts/bootstrap-icons0107.woff2	(from https://www.ansonika.com/foogra/html_rtl/css/bs-icon-font/bootstrap-icons.min.css)
00:13:25	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-61ca4fcd65957%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/css/font-awesome.css)
00:13:25	176032/176032	---M--	200	added ('OK')	font/woff	etag:%222afa0-61ca4fa9ebfc9%22	https://www.ansonika.com/foogra/html_rtl/css/bs-icon-font/fonts/bootstrap-icons.woff?dd67030699838ea613ee6dbda90effa6	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/css/bs-icon-font/fonts/bootstrap-icons0107.woff	(from https://www.ansonika.com/foogra/html_rtl/css/bs-icon-font/bootstrap-icons.min.css)
00:13:26	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-61ca4fcc9da1a%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/css/font-awesome.css)
00:13:26	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-61ca4fcd65957%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/css/font-awesome.css)
00:13:26	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-61ca4fcd1c18e%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/css/font-awesome.css)
00:13:26	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-61ca4fcce950c%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/css/font-awesome.css)
00:13:26	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7db-61ca4fcc53e69%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/font-awesome/css/font-awesome.css)
00:13:27	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-61ca4fbaa5fea%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/revicons/revicons.eot?5510888	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/revicons/revicons90c6.eot	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/settings.css)
00:13:27	7536/7536	---M--	200	added ('OK')	font/woff	etag:%221d70-61ca4fbafda44%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/revicons/revicons90c6.woff	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/settings.css)
00:13:27	11968/11968	---M--	200	added ('OK')	font/ttf	etag:%222ec0-61ca4fbb04f74%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/revicons/revicons.ttf?5510888	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/revicons/revicons90c6.ttf	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/settings.css)
00:13:27	13532/13532	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2234dc-61ca4fbb57f96%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/fonts/revicons/revicons90c6.svg	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/settings.css)
00:13:28	326/326	---M--	200	added ('OK')	text/html	etag:%22146-61ca4f9b695d6%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/openhand.cur	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/css/openhand.html	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/settings.css)
00:13:28	326/326	---M--	200	added ('OK')	text/html	etag:%22146-61ca4f9adc7ea%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/closedhand.cur	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/css/closedhand.html	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/settings.css)
00:13:28	933/933	---M--	200	added ('OK')	image/png	etag:%223a5-61ca4fa02f0d4%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/assets/gridtile.png	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/assets/gridtile.png	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/settings.css)
00:13:28	951/951	---M--	200	added ('OK')	image/png	etag:%223b7-61ca4fa0e3f60%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/assets/gridtile_white.png	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/assets/gridtile_white.png	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/settings.css)
00:13:28	938/938	---M--	200	added ('OK')	image/png	etag:%223aa-61ca4fa0926ae%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/assets/gridtile_3x3.png	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/assets/gridtile_3x3.png	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/settings.css)
00:13:29	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-61ca4fa02393b%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/assets/gridtile_3x3_white.png	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/settings.css)
00:13:29	184/184	---M--	200	added ('OK')	image/png	etag:%22b8-61ca4fa0922c6%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/assets/coloredbg.png	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/assets/coloredbg.png	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/settings.css)
00:13:29	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-61ca4fa0e3b78%22	https://www.ansonika.com/foogra/html_rtl/revolution-slider/assets/loader.gif	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/revolution-slider/assets/loader.gif	(from https://www.ansonika.com/foogra/html_rtl/revolution-slider/css/settings.css)
00:13:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2023:14:09%20GMT	https://www.ansonika.com/foogra/html_rtl/css/overlays/02.png	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/css/overlays/02.png	(from https://www.ansonika.com/foogra/html_rtl/css/vegas.min.css)
00:13:31	30123/30123	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2023:14:10%20GMT	https://ansonika.com/foogra/html_rtl/css/overlays/02.png	C:/My%20Web%20Sites/foogra/ansonika.com/foogra/html_rtl/css/overlays/02.232.delayed	(from https://www.ansonika.com/foogra/html_rtl/css/vegas.min.css)
00:13:31	19097/19097	---M--	200	added ('OK')	image/png	etag:%224a99-61ca4f6b4c658%22	https://www.ansonika.com/foogra/html_rtl/img/map_bt_bg.png	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/img/map_bt_bg.png	(from https://www.ansonika.com/foogra/html_rtl/css/listing.css)
00:13:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2023:14:11%20GMT	https://www.ansonika.com/foogra/html_rtl/css/images/layers.png	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/css/images/layers.png	(from https://www.ansonika.com/foogra/html_rtl/css/leaflet.css)
00:13:32	30123/30123	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2023:14:11%20GMT	https://ansonika.com/foogra/html_rtl/css/images/layers.png	C:/My%20Web%20Sites/foogra/ansonika.com/foogra/html_rtl/css/images/layers.png	(from https://www.ansonika.com/foogra/html_rtl/css/leaflet.css)
00:13:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Oct%202025%2023:14:12%20GMT	https://www.ansonika.com/foogra/html_rtl/css/images/layers-2x.png	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/css/images/layers-2x.png	(from https://www.ansonika.com/foogra/html_rtl/css/leaflet.css)
00:13:33	30123/30123	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Oct%202025%2023:14:12%20GMT	https://ansonika.com/foogra/html_rtl/css/images/layers-2x.png	C:/My%20Web%20Sites/foogra/ansonika.com/foogra/html_rtl/css/images/layers-2x.png	(from https://www.ansonika.com/foogra/html_rtl/css/leaflet.css)
00:13:33	37412/37412	---M--	200	added ('OK')	image/jpeg	etag:%229224-61ca4f60a68cd%22	https://www.ansonika.com/foogra/html_rtl/img/blog-single.jpg	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/img/blog-single.jpg	(from https://www.ansonika.com/foogra/html_rtl/blog-post.html)
00:13:33	1332/1332	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22534-61ca4f719cdc8%22	https://www.ansonika.com/foogra/html_rtl/img/camera.svg	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/img/camera.svg	(from https://www.ansonika.com/foogra/html_rtl/css/review.css)
00:13:34	532632/532632	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2282098-61ca4fc4995f8%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/fontello/font/fontello.eot?32974303	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/fontello/font/fontello4508.eot	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/fontello/css/fontello.css)
00:13:35	320576/320576	---M--	200	added ('OK')	font/woff	etag:%224e440-61ca4fc3fed4c%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/fontello/font/fontello.woff?32974303	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/fontello/font/fontello4508.woff	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/fontello/css/fontello.css)
00:13:35	532464/532464	---M--	200	added ('OK')	font/ttf	etag:%2281ff0-61ca4fc40b09d%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/fontello/font/fontello.ttf?32974303	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/fontello/font/fontello4508.ttf	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/fontello/css/fontello.css)
00:13:35	824048/824048	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c92f0-61ca4fc4de38a%22	https://www.ansonika.com/foogra/html_rtl/coming_soon/fontello/font/fontello.svg?32974303	C:/My%20Web%20Sites/foogra/www.ansonika.com/foogra/html_rtl/coming_soon/fontello/font/fontello4508.svg	(from https://www.ansonika.com/foogra/html_rtl/coming_soon/fontello/css/fontello.css)
